label	text_a
2	Young  white  people  are  doing  it  more  then  ever  ,  it  's  just  that  those  bloody  clinics  are  getting  better  at  what  they  do  .
2	I  was  looking  at  it  the  other  day  and  I  realized  that  most  kids  that  probably  get  this  go  through  and  get  to  check  every  single  club  on  the  back  ...  I  have  n't  been  in  one  club  or  group  in  school  .
2	--David  Duke
0	The  biggest  problem  is  new  york.There  are  blacks  all  over  the  streets  ,  when  you  're  in  new  york  think  you  're  in  nigeria  .
0	We've  had  a  couple  of  similar  cases  in  Finland  ,  when  a  nig  purposefully  tried  to  give  dozens  of  Finnish  women  hiv/aids  .
0	Every  action  he  's  taken  reveals  that  he  is  completely  unacceptable.  as  a  citizen  ,  in  White  societies  All  the  blacks  and  browns  can  do  is  wreck  and  destroy  -  and  that  is  all  they  have  done  ,  and  do  .
2	Thank  you  for  your  support  and  thank  you  for  everything  else  !!
2	Attention  Chicago  people  Art  Jones  needs  your  help  in  his  campaign  !
2	I  bought  a  bag  of  candy  .
2	Try  looking  at  Christian  colleges  ,  I  went  to  one  ,  these  tend  to  have  few  if  any  asians  .
2	Man  Accused  of  Murder  Back  in  Court  -  WETM  18  Online  Erin  Jade  Smith  Obituary  :  View  Erin  Smith  's  Obituary  by  Star-Gazette  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  *  Assumed  Deceased  :  Danielle  Brown--FL--02/05/2010
2	The  definition  just  says  sexual  dancing  but  that  is  actually  something  old  since  the  80s  or  maybe  even  60s  .
2	What  the  ...
2	I  got  one  during  this  last  school  year  and  I  through  it  away  .
2	How  many  white  lives  would  it  have  saved  so  far  if  we  had  no  non  whites  here  ,  just  in  the  USA  and  Canada  ?
2	I  'm  looking  for  someone  to  train  with  .
2	They  just  say  this  because  it  makes  it  sound  better  and  know  that  people  would  be  less  likely  to  speak  out  against  this  .
3	white  men  and  asian  women  actually  do  not  hurt  asian  people  and  society  since  asians  outnumber  whites  .
0	South  Africa  has  returned  to  the  Stone  Age  in  20  years  .
2	I  do  not  hate  fox  news  but  they  throw  the  jew  stick  at  you  every  chance  they  get  which  makes  it  unwatchable  .
2	My  favorite  part  :  And  still  he  ca  n't  see  the  truth  right  in  front  of  his  face  .
2	Hubble  observations  were  obtained  on  Dec.  3  ,  2005  and  Aug.  30  ,  2006  using  the  Advanced  Camera  for  Surveys  .
2	The  Rübenach  and  Rodendorf  families.  .
2	In  this  case  it  is  very  possible  and  good  for  you  anyways  .
2	It  's  good  to  spook  kids  with  our  folklore  so  they  can  pass  it  down  ..  I  just  hope  it  's  not  considered  child  abuse  nowadays  ..  lol  ..  Just/kid'  n  It  just  keeps  their  minds  aware  Imagine  a  kids  face  when  they  learn  of  the  stories  of  our  ancestors  around  the  camp  fire  ..  this  is  a  water  toast  BTW  --  >
0	The  rag-heads  dont  have  the  numbers  to  kick  off  in  Ireland  yet  ,  but  when  they  do  ,  you  will  know  all  about  it  .
2	Below  is  a  video  of  Mr.  Hitchens  in  action  when  he  was  last  seen  on  BBC  Question  Time  :  Peter  Hitchens  :  Gay  Marriage  ,  Immigration  ,  Drugs  and  Charity  -  YouTube
2	2  )  Lethargic  [  syn.  inactive  ]
2	Oh  wait  ,  that  never  happened  ...
2	Manslaughter?
0	Then  we  will  see  who  is  afraid  to  leave  thier  homes  after  dark  or  venture  into  the  wrong  '  hood  .
2	I  also  pulled  my  son  out  of  public  school  last  year  .
2	Anyone  know  of  any  youth  White  Pride  acitivities/organizations  in  the  South  Jersey  maybe  Philly  area  ?
0	The  only  way  to  stop  it  and  its  followers  from  spreading  is  to  join  a  White  unity  organization  and  not  support  democracy  by  not  voting  .
2	Literally  no  whites  When  I  lived  in  Naples  when  I  left  it  was  a  lot  of  non  white  ,  but  nowhere  near  like  it  is  now  .
2	Or  just  stay  the  hell  away  from  cheap  ,  crap  ar15s  when  you  can  get  a  damn  reliable  plinker  for  $  700  brand  new  ......
2	A  Glorious  Future  for  us  Europids  ,  is  now  ushered  :  Kritayuga  :  The  Golden  Dawn  .
2	Most  of  the  info  on  this  site  is  out  of  date  but  it  has  some  interesting  information  on  the  groups/orgs  that  have  come  and  gone  over  the  years  .
2	Best  thing  to  do  is  go  along  to  a  Blood  and  Honour  gig.There  is  one  in  London  in  2  weeks  .
2	By  looking  at  the  Toy  Show  tonight  ,  you  'd  swear  the  Irish  were  the  minority  in  Ireland  .
2	Jesus  Christ  is  Lord  indeed  .
2	Cheers  brothers  Russia  &  Serbia  4ever  !!
2	Immigrants  will  go  to  White  countries  for  other  reasons  than  just  economics  .
2	Professor  Kassin  's  research  focuses  on  the  remarkable  phenomenon  of  false  confessions  in  criminal  investigations--which  are  far  more  common  than  one  might  expect  .
2	LOL,  pillow  count  means  nothing  ,  there  are  actually  five  ...
2	It  has  obviously  been  misunderstood  and  i  would  been  keen  to  learn  more  .
2	I  usually  turn  off  my  lights  and  refuse  to  answer  my  door  after  7  :  30  .
2	In  1985  she  was  found  with  a  machete  in  her  head  .
2	Apparently  mine  (  lee  )  is  Old  English  for  ``  Sheltered  from  the  storm  ''  .
0	Agreed,  The  Blacks  and  Hispanics  should  have  their  own  school  only  for  them  and  have  worse  education  than  the  children  whites  like  that  might  not  compete  with  our  children  whites  .
2	In  fact  my  experience  as  a  mom  who  has  kids  both  in  public  school  and  kids  who  are  homeschooled  is  that  my  homeschooled  kids  get  more  chances  to  be  socialized  .
2	Those  who  do  n't  believe  are  free  to  walk  away  and  those  who  do  believe  are  not  forced  against  God  's  will  .
2	Remember  every  one  ,  we  are  Europeans  and  our  success  tract  record  says  it  all
2	half  scottish  and  half  german  ...
2	Shakespeare  's  Globe  -  a  reconstruction  Highclere  castle  Gloucester  cathedral  Winchester  Cathedral  St.  Paul  's  Cathedral
2	I  would  like  to  talk  to  you  .
2	The  comparison  between  the  Belgian  and  ``  American  ''  school  is  revealing  .
2	It  makes  my  skin  crawl  to  hear  her  drunkenly  yelling  at  her  kids  about  how  much  she  hates  them  and  their  father  ,  using  every  racial  epithet  I  've  ever  heard  .
2	I'm  in  SWVa  .
2	One  guy  's  face  is  clearly  shown  at  the  end  ,  and  the  coon  in  the  suit  is  a  well-know  football  player  according  to  this  article  .
2	We  must  stand  for  something  together  for  alone  we  stand  for  nothing  .
2	Los  Angeles  is  gone  .
2	The  Aryan  Body  ,  Mind  and  Soul  -  Prodigies  and  Geniuses  Dr.  William  Shockley  (  February  13  ,  1910  -  August  12  ,  1989  )  Dr.  William  Shockley  was  an  American  physicist  and  inventor  .
2	Any  NS  government  that  has  them  views  are  dangerous  to  their  own  people  because  they  would  decide  who  is  worthy  and  unworthy  and  would  make  them  king  maker  to  decide  that  .
2	I  have  never  seen  such  thing  in  any  other  country  .
2	Hello,  Do  you  want  to  know  how  i  think  nationalism  ?
2	Hey,  he  says  he  wants  to  conquer  the  world  ,  not  stay  home  and  eat  cookies  ...  he  's  obviously  got  balls  to  post  a  picture  like  that  ...  more  power  to  him  .
2	Well  all  of  us  Chicago  based  people  should  get  together  then  and  toast  this  disgustingly  loving  soon  to  be  couple  with  a  round  of  good  brew  .
0	High  time  they  get  back  to  mother  Affika  and  fix  that  mess  .
2	They  do  n't  need  evidence  .
2	Pallada  Photos  -  San  Francisco  Bay
2	Perhaps  you  can  use  this  BTW  notice  that  the  information  is  accompaigned  by  a  rather  clumpsy  muslim  exercise  in  damage  control  .
0	My  wife  showed  me  a  Kibble  's  -  n  -  Bits  commercial  last  night  wherein  a  mixed  couple  was  presented  as  ``  normal  .  ''
2	They  follow  the  queen  ant  and  would  die  for  her  .
2	The  Chinese  have  really  built  their  country  in  the  past  few  decades  and  that  included  lots  of  high  speed  rail  .
2	Look  at  it  this  way  :  Most  goths/emos/punks  are  white  .
2	Never  mind  the  mess  on  the  floor  brother  .
0	I  've  gone  to  public  school  all  my  life  and  have  been  force  fed  this  crap  since  7th  grade  !!
2	While  it  is  hard  to  compete  with  the  success  of  the  white  nationalist  front  under  supreme  chairman  Goudreau  ,  There  are  groups  and  a  community  here  that  is  working  to  build  up  a  local  movement  based  on  positive  activism  and  friendly  gatherings  .
2	It  tells  you  that  the  grand  wizards  in  the  oil  kingdom  are  playing  these  folks  for  fools  to  help  line  their  own  pockets  ,  and  sadly  ,  they  're  succeeding  .
2	That  's  it  ?
2	It  does  look  good  .
2	Seriously  now  ,  best  of  luck  !  88  Crissy
2	He  will  get  aids  soon  and  die
2	Appears  as  if  this  fellow  best  me  to  it  and  explained  a  bit  better  than  I  could  typing  from  my  phone  .
2	I  will  say  I  love  God  as  much  as  I  like  .
2	Like  any  new  group  ;  some  you  'll  like  and  some  you  wo  n't  .
2	The  zoo  ?!?!
2	How  about  telling  them  that  you  would  gladly  give  the  United  States  back  to  the  Native  Americans  as  long  as  White  people  got  all  of  Europe  back  ?
0	Although  many  have  asked  us  to  put  it  aside  in  politics  ,  this  thread  is  for  all  those  who  see  where  HATE  FITS  IN  and  why  WE  NEED  THE  HATE  WAVE  TO  CONTINUE  .
2	Get  gas  masks  !
2	Are  there  any  normal  people  left  ?
2	Hagen  is  also  member  of  a  fraternity  called  ``  Israels  friends  ''  and  was  on  television  celebrating  the  national  day  of  Pakistan  some  time  ago  .
2	Download  Free  PDF  and  Kindle  versions  or  order  paperback  hardcopies  .
2	I  think  he  is  wrong  .
2	-  YouTube
2	Just  be  patient  and  go  slow  .
2	[quote=BoyHowdy;8475764]  QUOTE  ]  Killed  were  Joshua  Pennington  ,  27  ,  of  East  Earl  Township  ;  Linda  Lapp  and  her  husband  ,  Samuel  ,  both  48  and  residents  of  New  Holland  ;  and  Amy  Wilhelm  ,  50  ,  and  her  husband  Dennis  ``  Butch  ''  Wilhelm  ,  43  ,  of  Manheim  Township  .
2	Because  you  support  an  ideology  which  imposes  it  's  will  on  other  people  ,  and  then  you  attack  those  people  for  merely  resisting  their  own  genocide
2	Thank  you  !
2	Number  Two  :  I  disagree  with  your  definition  of  white  nationalism  because  it  is  confusing  .
2	-  YouTube
2	I  'm  guessing  her  age  to  be  around  12-18  months  ,  and  she  is  TINY  She  's  15  inches  STL  ,  keeping  in  mind  she  's  missing  a  small  piece  at  the  end  .
2	Go  for  it  ,  I  was  out  of  high  school  for  nine  years  before  I  went  back  to  school  to  get  my  bachelors  in  graphic  arts  and  3D  design  .
2	The  sheer  disrespect  of  just  standing  there  and  making  her  clean  up  their  mess  ,  and  laughing  about  it  .
2	I  went  to  high  school  with  f  *  ckers  just  like  the  guy  in  the  original  video  .
2	I'll  put  money  on  it  Amy  this  is  the  photo  the  females  hate  you  are  a  stunning  girl  do  n't  let  no1  drag  you  down  .
2	Mass  media  ,  Academia  plus  the  news  and  entertainment  in  which  parents  allow  ,  actually  allow  their  children  to  watch  and  be  educated  with  is  a  massive  problem  .
2	He  was  checking  her  lines  ,  bad  actors  ca  n't  help  themselves  from  doing  this  .
2	I  saw  the  movie  and  it  was  so-so  .
2	Since  your  genetic  makeup  determines  your  physical  appearance  ,  as  long  as  those  photos  are  of  authentic  native  born  people  living  in  Non  European  areas  ,  there  probably  are  some  Non  European  peoples  whose  genetic  makeup  as  well  as  physical  appearance  differs  not  in  the  slightest  from  that  of  Europeans  ,  then  they  must  be  considered  white  ,  so  there  probably  are  non  European  whites  .
2	I  think  I  heard  that  Sweden  and  Norway  have  MTV  now  ,  do  Finland  or  the  Baltic  states  get  that  garbage  yet  ?
2	Golden  Gate  is  nothing  but  Hispanics  ,  with  some  Haitians  thrown  it  .
2	We  ca  n't  afford  to  lose  you  .
2	2508
2	This  is  what  Pierre  Trudeau  gave  Canadians  once  .
3	Certain  cultural  practices  just  tell  you  volumes  about  a  people  ,  do  n't  they  ?
2	I  sat  there  for  5  minutes  and  then  took  the  dog  for  a  walk  .
2	I  would  like  to  keep  this  thread  going  for  Manolis  Turbo  who  has  moved  back  to  his  homeland  and  is  at  the  moment  too  busy  to  look  after  it  .
2	Blacks  Who  Lynched  Blacks  --  Truth  Behind  American  Lynchings  The  Lynching  Myths  January  15  ,  2012  Violent  Crimes  :  Black  On  White  &  White  On  Black  :  Blacks  Who  Lynched  Blacks  --  Truth  Behind  American  Lynchings
2	You  cant  protest  there  for  this  ?
2	Gyspsies  !
2	Also  I  was  born  here  so  it  is  not  easy  to  ``  go  back  .  ''
2	I  gave  out  handfuls  of  good  chocolate  candy  and  the  kids  were  happy  .
2	Everyone  in  my  family  seems  to  either  have  Green  eyes  or  Blue  too  .
2	I  would  like  to  finish  this  tree  for  posterity  ,  so  what  about  these  terms  ?
2	According  to  a  lawyer  ,  it  is  not  a  good  idea  to  file  online  .
2	sorry  i  forgot  to  put  that  im  from  western  mass  and  my  teacher  is  white  but  she  is  strongly  against  racism  and  thats  why  i  say  something  in  support  of  white  racism
0	No  the  truth  88-----WHITE  POWER------WHITE  VICTORY------WHITE  PRIDE-----88
2	ETA  of  shaved  head  .......  some  time  in  2009  :  P
2	Does  this  not  show  how  stupid  these  folks  can  be  ?
2	My  God  .
